Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.98.0-0.0.0.47-0-0-0,134.221.98.0,0,0.0.0.47,0,0,10/12/2024 01:35:44 PM,26654307,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07503477768152067,2.6654307E7,0.0,2.6654307E7,2.6654307E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037517388840760335,0.037517388840760335,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,2.6654307E7,0.0,2.6654307E7,2.6654307E7,No Label
134.221.98.0-0.0.4.214-0-0-0,134.221.98.0,0,0.0.4.214,0,0,10/12/2024 01:37:39 PM,108852891,86,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992438161334641,1265731.2906976743,5062644.217249742,3.5401361E7,0.0,1.08852891E8,1280622.2470588225,5090794.944868602,3.5401361E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7900571056031943,0.009186710530269702,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,86,0,1,0,-1,-1,0,0,741810.3333333334,1776619.755623208,4368259.0,711.0,1.7395523833333336E7,9925327.771403087,3.5401361E7,7923042.0,No Label
134.221.98.10-230.213.0.79-0-0-0,134.221.98.10,0,230.213.0.79,0,0,10/12/2024 01:37:11 PM,119990922,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04166981898847315,2.99977305E7,3793.778635257008,3.0003209E7,2.999446E7,8.9994419E7,2.9998139666666668E7,4537.028800143695,3.0003209E7,2.999446E7,0,0,0,0,0,0,0,0,0,0,0,0.033335855190778516,0.008333963797694629,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,2.99977305E7,3793.778635257008,3.0003209E7,2.999446E7,No Label
134.221.98.0-0.0.0.48-0-0-0,134.221.98.0,0,0.0.0.48,0,0,10/12/2024 01:37:39 PM,91171209,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12065212385194979,9117120.9,1.9621690121423326E7,6.2998142E7,0.0,9.1171209E7,1.0130134333333332E7,2.0532714291893486E7,6.2998142E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.109683748956318,0.010968374895631799,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,4152585.0,0.0,4152585.0,4152585.0,2.9006208E7,2.9691330721156485E7,6.2998142E7,8139009.0,No Label
134.221.98.0-0.0.0.33-0-0-0,134.221.98.0,0,0.0.0.33,0,0,10/12/2024 01:37:40 PM,108779914,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14708597765576464,7251994.266666665,1.0438571313314654E7,3.540098E7,23781.0,9.008104E7,6434360.000000001,1.0322128500453606E7,3.540098E7,23781.0,0,0,0,0,0,0,0,0,0,0,0,0.13789310405227936,0.00919287360348529,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,1413919.0,2400771.380221782,4186091.0,27685.0,1.7418357166666668E7,9878396.46247832,3.540098E7,8110456.0,No Label
134.221.98.0-0.0.0.128-0-0-0,134.221.98.0,0,0.0.0.128,0,0,10/12/2024 01:37:39 PM,108811343,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0827119650568048,1.3601417875E7,1.149396548054995E7,3.5428961E7,5851.0,9.0053026E7,1.2864718E7,1.2209190539304916E7,3.5428961E7,5851.0,0,0,0,0,0,0,0,0,0,0,0,0.07352174671715982,0.009190218339644977,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,1587074.0,0.0,1587074.0,1587074.0,1.78707115E7,9859948.939544763,3.5428961E7,8136660.0,No Label
134.221.98.14-110.233.0.55-0-0-0,134.221.98.14,0,110.233.0.55,0,0,10/12/2024 01:37:22 PM,117337366,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18749355597431766,5587493.6190476185,6584878.150360001,2.3982577E7,554.0,1.06997976E8,5349898.800000001,6662948.849009001,2.3982577E7,554.0,0,0,0,0,0,0,0,0,0,0,0,0.1789711216118487,0.008522434362468986,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,21,0,1,0,-1,-1,0,0,5193513.0,3457003.313384103,9042981.0,1667564.0,1.207041425E7,6547328.944849314,2.3982577E7,5970433.0,No Label
192.168.1.27-13.89.179.10-52019-443-6,192.168.1.27,52019,13.89.179.10,443,6,10/12/2024 01:39:43 PM,887990,5,11,954.0,5199.0,517.0,0.0,190.8,262.79022051819203,1412.0,0.0,472.6363636363636,620.3423688137499,6929.132084820775,18.01822092591133,59199.33333333334,100989.66001220596,235484.0,0.0,451561.0,112890.25,130358.90976422235,235759.0,226.0,887990.0,88799.0,114025.42123774173,236212.0,0.0,0,0,0,0,100,244,5.63069403934729,12.38752688656404,0.0,1412.0,361.9411764705883,532.4892570029272,283544.8088235294,0,1,0,0,0,0,0,0,2.0,384.5625,190.8,472.6363636363636,0,0,0,0,0,0,5,954,11,5199,-1,16386,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-13.89.179.10-52019-443-6,192.168.1.27,52019,13.89.179.10,443,6,10/12/2024 01:39:44 PM,445,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,53932.584269662926,6741.573033707866,222.5,239.7091988222396,392.0,53.0,53.0,53.0,0.0,53.0,53.0,0,0,0,0,0,0,0,0,0,40,20,4494.38202247191,2247.191011235955,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,252,1,0,0,0,0,0,0,0,0,0,No Label
134.221.98.14-110.233.0.102-0-0-0,134.221.98.14,0,110.233.0.102,0,0,10/12/2024 01:37:44 PM,108435419,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036888315984650734,3.614513966666667E7,3.490556978551195E7,7.6130882E7,1.1764318E7,8.78952E7,4.39476E7,4.551403388607791E7,7.6130882E7,1.1764318E7,0,0,0,0,0,0,0,0,0,0,0,0.027666236988488052,0.009222078996162683,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,3.614513966666667E7,3.490556978551195E7,7.6130882E7,1.1764318E7,No Label
134.221.98.14-110.233.0.211-0-0-0,134.221.98.14,0,110.233.0.211,0,0,10/12/2024 01:37:44 PM,60178709,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033234345389496475,6.0178709E7,0.0,6.0178709E7,6.0178709E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016617172694748238,0.016617172694748238,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.0178709E7,0.0,6.0178709E7,6.0178709E7,No Label
152.199.40.78-192.168.1.27-443-52020-6,192.168.1.27,52020,152.199.40.78,443,6,10/12/2024 01:39:44 PM,128712,6,11,556.0,4975.0,248.0,0.0,92.66666666666667,108.61061949306185,1412.0,0.0,452.2727272727273,604.2203390997511,42971.90627136553,132.0778171421468,8044.500000000001,13559.97438050677,31503.0,0.0,98437.0,19687.4,16106.791201229375,32734.0,524.0,128712.0,12871.2,16641.375435942788,35314.0,0.0,0,0,0,0,120,244,46.61570016781652,85.46211697433029,0.0,1412.0,307.2777777777777,503.62390327278194,253637.0359477124,0,1,0,0,0,0,0,0,1.0,325.3529411764706,92.66666666666667,452.27272727272725,0,0,0,0,0,0,6,556,11,4975,-1,133,3,0,0,0,0,0,0,0,0,0,No Label
152.199.40.78-192.168.1.27-443-52020-6,192.168.1.27,52020,152.199.40.78,443,6,10/12/2024 01:39:44 PM,125,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,248000.0,24000.0,62.5,58.68986283848344,104.0,21.0,21.0,21.0,0.0,21.0,21.0,0,0,0,0,0,0,0,0,0,40,20,16000.0,8000.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.24-0-0-0,134.221.96.0,0,0.0.0.24,0,0,10/12/2024 01:37:22 PM,106992418,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03738582672278703,3.5664139333333336E7,289152.22690882627,3.5997999E7,3.5493702E7,7.0994419E7,3.54972095E7,4960.354070023631,3.5500717E7,3.5493702E7,0,0,0,0,0,0,0,0,0,0,0,0.028039370042090273,0.009346456680696757,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,3.5664139333333336E7,289152.22690882627,3.5997999E7,3.5493702E7,No Label
162.247.243.33-192.168.1.27-443-51965-6,192.168.1.27,51965,162.247.243.33,443,6,10/12/2024 01:37:06 PM,113050811,28,42,9131.0,5263.0,774.0,0.0,326.1071428571429,352.5179626929159,459.0,0.0,125.3095238095238,189.8486544972122,127.32327944113555,0.6191906044796087,1638417.5507246375,5915123.052745858,4.4957856E7,0.0,1.12995234E8,4185008.6666666674,8970726.411804274,4.4957856E7,314.0,1.12998751E8,2756067.0975609757,7541568.267506124,4.5058969E7,0.0,0,0,0,0,560,876,0.2476762417918435,0.3715143626877653,0.0,774.0,202.73239436619713,281.62949103623356,79315.17022132796,0,1,0,0,0,0,0,0,1.0,205.62857142857143,326.10714285714283,125.30952380952381,0,0,0,0,0,0,28,9131,42,5263,-1,424,15,0,1576334.1666666667,1992848.6597166795,4881413.0,329559.0,1.5358822333333332E7,1.4770349748684391E7,4.4957856E7,5679463.0,No Label
134.221.98.0-0.0.0.34-0-0-0,134.221.98.0,0,0.0.0.34,0,0,10/12/2024 01:37:44 PM,119410548,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24285961739326412,4264662.428571428,8509945.054833807,4.063635E7,13545.0,1.01141704E8,3745989.037037037,8208665.104498241,4.063635E7,13545.0,0,0,0,0,0,0,0,0,0,0,0,0.23448514782797913,0.008374469565284969,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,28,0,1,0,-1,-1,0,0,2099752.5,1501809.2433197033,3161692.0,1037813.0,1.3948287375E7,1.1343571258733895E7,4.063635E7,6399466.0,No Label
134.221.98.0-0.0.4.209-0-0-0,134.221.98.0,0,0.0.4.209,0,0,10/12/2024 01:37:44 PM,119803393,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05842906302328182,1.9967232166666664E7,4.699812508996481E7,1.15901474E8,578280.0,3901919.0,780383.8,126789.68423811141,911238.0,578280.0,0,0,0,0,0,0,0,0,0,0,0,0.05008205401995584,0.008347009003325974,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,0,0,0,0,1.15901474E8,0.0,1.15901474E8,1.15901474E8,No Label
192.168.1.27-8.8.8.8-51886-443-6,192.168.1.27,51886,8.8.8.8,443,6,10/12/2024 01:37:45 PM,63358784,17,29,562.0,1325.0,76.0,0.0,33.05882352941176,28.71077887361142,157.0,0.0,45.689655172413794,53.88950563638518,29.78276855818445,0.7260240348047083,1407972.9777777782,8474007.945714984,5.6824475E7,0.0,6.3326449E7,3957903.0625,1.4147251351198463E7,5.6856152E7,46.0,6.3358784E7,2262813.714285715,1.0730709625101585E7,5.6852884E7,0.0,0,1,0,0,340,580,0.26831323025391396,0.45771080455079444,0.0,157.0,40.95744680851063,45.735989751582856,2091.780758556892,0,0,0,1,1,0,0,0,1.0,41.84782608695652,33.05882352941177,45.689655172413794,0,0,0,0,0,0,17,562,29,1325,-1,1051,11,0,3358823.0,0.0,3358823.0,3358823.0,5.6824475E7,0.0,5.6824475E7,5.6824475E7,No Label
192.168.1.27-8.8.4.4-51887-443-6,192.168.1.27,51887,8.8.4.4,443,6,10/12/2024 01:37:45 PM,63359858,17,29,562.0,1326.0,76.0,0.0,33.05882352941177,28.710778873611417,157.0,0.0,45.724137931034484,53.929117864976995,29.798046580218028,0.7260117281197189,1407996.8444444444,8474051.8786137,5.6824542E7,0.0,6.332721E7,3957950.625,1.4147233352362692E7,5.6856021E7,35.0,6.3359858E7,2262852.071428571,1.0730748071778603E7,5.6852849E7,0.0,0,1,0,0,340,580,0.26830868213120046,0.45770304598851846,0.0,157.0,40.97872340425531,45.766652641274185,2094.5864939870494,0,0,0,1,1,0,0,0,1.0,41.869565217391305,33.05882352941177,45.724137931034484,0,0,0,0,0,0,17,562,29,1326,-1,1051,11,0,3358720.0,0.0,3358720.0,3358720.0,5.6824542E7,0.0,5.6824542E7,5.6824542E7,No Label
134.221.98.0-0.0.1.48-0-0-0,134.221.98.0,0,0.0.1.48,0,0,10/12/2024 01:35:23 PM,18839190,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10616167680245277,1.883919E7,0.0,1.883919E7,1.883919E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053080838401226384,0.053080838401226384,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.883919E7,0.0,1.883919E7,1.883919E7,No Label
134.221.98.15-45.11.0.20-0-0-0,134.221.98.15,0,45.11.0.20,0,0,10/12/2024 01:37:45 PM,63331930,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18947788264150484,5757448.181818182,1.6992564596672717E7,5.6850288E7,0.0,6.333193E7,6333193.0,1.779828170607113E7,5.6850288E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.1736880590880461,0.01578982355345874,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,3333033.0,0.0,3333033.0,3333033.0,5.6850288E7,0.0,5.6850288E7,5.6850288E7,No Label
134.221.98.15-45.11.0.51-0-0-0,134.221.98.15,0,45.11.0.51,0,0,10/12/2024 01:37:45 PM,63297550,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0631935991203451,2.1099183333333336E7,3.0991375887291197E7,5.6884786E7,3114945.0,5.9999731E7,2.99998655E7,3.802101919442245E7,5.6884786E7,3114945.0,0,0,0,0,0,0,0,0,0,0,0,0.04739519934025883,0.015798399780086275,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,3297819.0,0.0,3297819.0,3297819.0,5.6884786E7,0.0,5.6884786E7,5.6884786E7,No Label
134.221.98.15-45.11.0.59-0-0-0,134.221.98.15,0,45.11.0.59,0,0,10/12/2024 01:37:45 PM,63297550,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0631935991203451,2.1099183333333336E7,3.0991235830875866E7,5.6884624E7,3114945.0,5.9999569E7,2.99997845E7,3.80209046431239E7,5.6884624E7,3114945.0,0,0,0,0,0,0,0,0,0,0,0,0.04739519934025883,0.015798399780086275,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,3297981.0,0.0,3297981.0,3297981.0,5.6884624E7,0.0,5.6884624E7,5.6884624E7,No Label
192.168.1.27-3.224.100.7-52022-443-6,192.168.1.27,52022,3.224.100.7,443,6,10/12/2024 01:39:48 PM,919716,12,14,1721.0,5995.0,1166.0,0.0,143.41666666666666,328.9966726367618,1412.0,0.0,428.21428571428567,612.1495768156705,8389.54633821745,28.269596266673627,36788.64000000001,84986.15506308463,228212.0,0.0,691428.0,62857.09090909091,106934.30234162894,233258.0,20.0,918884.0,70683.38461538461,109325.16894151019,228854.0,0.0,0,0,0,0,240,304,13.047505969233981,15.222090297439644,0.0,1412.0,285.7777777777779,506.53356888784424,256576.25641025644,0,1,0,0,0,0,0,0,1.0,296.7692307692308,143.41666666666666,428.2142857142857,0,0,0,0,0,0,12,1721,14,5995,-1,180,6,0,0,0,0,0,0,0,0,0,No Label
175.129.1.2-0.6.0.1-0-0-0,0.6.0.1,0,175.129.1.2,0,0,10/12/2024 01:37:43 PM,113999856,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4385970452453905,2326527.6734693884,5169205.376147247,1.7999224E7,0.0,1.13999856E8,2374996.999999999,5212642.867786453,1.7999224E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.4298251043404827,0.00877194090490781,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,49,0,1,0,-1,-1,0,0,789.2,629.9636321072651,2209.0,149.0,1.13991073E7,5253783.646422749,1.7999224E7,5997521.0,No Label
192.168.1.27-3.224.100.7-52022-443-6,3.224.100.7,443,192.168.1.27,52022,6,10/12/2024 01:39:49 PM,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,180,0,0,0,0,0,0,0,0,0,0,No Label
140.82.112.22-192.168.1.27-443-52023-6,192.168.1.27,52023,140.82.112.22,443,6,10/12/2024 01:39:49 PM,990329,5,13,517.0,6448.0,517.0,0.0,103.4,231.2094288734783,1412.0,0.0,496.00000000000006,631.6562883931947,7033.016300643523,18.175777948540333,58254.64705882353,101957.86190930863,247333.0,0.0,468677.0,117169.25,132721.60213613807,232419.0,283.0,990329.0,82527.41666666666,113813.82870560496,247333.0,0.0,0,0,0,0,100,284,5.048827207927871,13.126950740612463,0.0,1412.0,366.5789473684209,562.738869359243,316675.03508771915,0,1,0,0,0,0,0,0,2.0,386.94444444444446,103.4,496.0,0,0,0,0,0,0,5,517,13,6448,-1,71,1,0,0,0,0,0,0,0,0,0,No Label
140.82.112.22-192.168.1.27-443-52023-6,192.168.1.27,52023,140.82.112.22,443,6,10/12/2024 01:39:50 PM,501,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,47904.19161676646,5988.0239520958075,250.5,139.30003589374985,349.0,152.0,152.0,152.0,0.0,152.0,152.0,0,0,0,0,0,0,0,0,0,40,20,3992.015968063872,1996.007984031936,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,252,1,0,0,0,0,0,0,0,0,0,No Label
140.82.112.22-192.168.1.27-443-52024-6,140.82.112.22,443,192.168.1.27,52024,6,10/12/2024 01:39:52 PM,716283,12,4,5036.0,1412.0,1412.0,0.0,419.66666666666674,593.824175590007,1412.0,0.0,353.0,706.0,9002.02852783048,22.337539771291514,47752.200000000004,121347.29522278489,424007.0,0.0,716283.0,65116.63636363637,139196.33554319793,424007.0,0.0,246625.0,82208.33333333333,138566.14565013105,242192.0,96.0,0,0,0,0,240,80,16.753154828468634,5.5843849428228785,0.0,1412.0,462.3529411764707,629.7685032192852,396608.3676470589,0,0,0,0,1,0,0,0,0.0,491.25,419.6666666666667,353.0,0,0,0,0,0,0,12,5036,4,1412,-1,255,8,0,0,0,0,0,0,0,0,0,No Label
140.82.112.22-192.168.1.27-443-52024-6,192.168.1.27,52024,140.82.112.22,443,6,10/12/2024 01:39:52 PM,160800,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,149.2537313432836,18.65671641791045,80400.0,113366.18758695204,160562.0,238.0,238.0,238.0,0.0,238.0,238.0,0,0,0,0,0,0,0,0,0,40,20,12.437810945273633,6.218905472636816,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,252,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-52.182.143.211-52025-443-6,192.168.1.27,52025,52.182.143.211,443,6,10/12/2024 01:39:53 PM,842297,5,10,954.0,5199.0,517.0,0.0,190.8,262.79022051819203,1412.0,0.0,519.9,632.6771073954093,7305.024237293971,17.808445239624504,60164.07142857143,97996.17203313787,210283.0,0.0,419986.0,104996.5,120983.60271954212,210353.0,59.0,842297.0,93588.55555555556,110265.38715312153,211044.0,0.0,0,0,0,0,100,224,5.936148413208168,11.872296826416337,0.0,1412.0,384.5625,541.450394003612,293168.5291666667,0,1,0,0,0,0,0,0,2.0,410.2,190.8,519.9,0,0,0,0,0,0,5,954,10,5199,-1,16385,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-52.182.143.211-52025-443-6,192.168.1.27,52025,52.182.143.211,443,6,10/12/2024 01:39:54 PM,1279,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,18764.659890539486,2345.5824863174357,639.5,729.0270914033305,1155.0,124.0,124.0,124.0,0.0,124.0,124.0,0,0,0,0,0,0,0,0,0,40,20,1563.721657544957,781.8608287724785,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-52.182.143.211-52026-443-6,192.168.1.27,52026,52.182.143.211,443,6,10/12/2024 01:39:53 PM,1274754,6,11,954.0,5199.0,517.0,0.0,159.0,247.61744688127288,1412.0,0.0,472.6363636363636,620.3423688137499,4826.813644044263,13.335906378799361,79672.12500000001,113910.94918568335,286940.0,0.0,778325.0,155665.0,142888.99809467487,280358.0,48.0,1274754.0,127475.4,133123.8759236424,330177.0,0.0,0,0,0,0,120,244,4.706790486635069,8.629115892164293,0.0,1412.0,341.83333333333337,523.5872026926646,274143.55882352946,0,1,0,0,0,0,0,0,1.0,361.94117647058823,159.0,472.6363636363636,0,0,0,0,0,0,6,954,11,5199,-1,16386,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-52.182.143.211-52026-443-6,192.168.1.27,52026,52.182.143.211,443,6,10/12/2024 01:39:54 PM,476,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,50420.168067226885,6302.521008403361,238.0,229.1025971044414,400.0,76.0,76.0,76.0,0.0,76.0,76.0,0,0,0,0,0,0,0,0,0,40,20,4201.680672268907,2100.8403361344535,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
134.221.98.0-0.0.2.4-0-0-0,134.221.98.0,0,0.0.2.4,0,0,10/12/2024 01:37:39 PM,108805842,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06433478084752103,1.8134307E7,9242657.883390512,3.5430001E7,8334969.0,9.005189E7,1.8010378E7,1.0328030691227805E7,3.5430001E7,8334969.0,0,0,0,0,0,0,0,0,0,0,0,0.05514409786930374,0.00919068297821729,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,0,0,0,0,1.8134307E7,9242657.883390512,3.5430001E7,8334969.0,No Label
192.168.1.27-34.170.65.59-51728-443-6,192.168.1.27,51728,34.170.65.59,443,6,10/12/2024 01:39:58 PM,96,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,250000.0,20833.333333333332,96.0,0.0,96.0,96.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,10416.666666666666,10416.666666666666,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.27-52.182.143.211-52027-443-6,192.168.1.27,52027,52.182.143.211,443,6,10/12/2024 01:39:58 PM,93,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,258064.51612903227,21505.376344086024,93.0,0.0,93.0,93.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,10752.688172043012,10752.688172043012,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,253,0,0,0,0,0,0,0,0,0,0,No Label
